feature,importance,covariate_set,scenario
BI_Rate_lag_93,0.0008970750846666487,Macro_Regional,W120_H1
NPL_Ratio_lag_15,0.0008968587627035514,Macro_Regional,W120_H1
BI_Rate_lag_20,0.0008956786511514209,Macro_Regional,W120_H1
CPI_lag_51,0.0008924212679844449,Macro_Regional,W120_H1
CPI_lag_13,0.0008916752076745254,Macro_Regional,W120_H1
BI_Rate_lag_81,0.0008914316007494754,Macro_Regional,W120_H1
STI_lag_107,0.0008901830301852499,Macro_Regional,W120_H1
M2_lag_39,0.0008899112075457765,Macro_Regional,W120_H1
NPL_Ratio_lag_69,0.0008899007684078419,Macro_Regional,W120_H1
CPI_lag_111,0.0008856867316767061,Macro_Regional,W120_H1
IHSG_lag_30,0.0008838527913040747,Macro_Regional,W120_H1
USDIDR_lag_56,0.0008769065102867025,Macro_Regional,W120_H1
M2_lag_26,0.0008717603452851328,Macro_Regional,W120_H1
IHSG_lag_71,0.0008714323889292963,Macro_Regional,W120_H1
IHSG_lag_7,0.0008714077089565654,Macro_Regional,W120_H1
BI_Rate_lag_21,0.0008707956865275417,Macro_Regional,W120_H1
CPI_lag_27,0.0008682940738490526,Macro_Regional,W120_H1
IHSG_lag_41,0.0008671177940777952,Macro_Regional,W120_H1
M2_lag_2,0.0008649391940962486,Macro_Regional,W120_H1
IHSG_lag_22,0.0008625467096189573,Macro_Regional,W120_H1
CPI_lag_45,0.0008544232801753112,Macro_Regional,W120_H1
NPL_Ratio_lag_78,0.0008539646791077117,Macro_Regional,W120_H1
CPI_lag_117,0.0008491539054798341,Macro_Regional,W120_H1
M2_lag_9,0.0008482775359147916,Macro_Regional,W120_H1
CPI_lag_98,0.0008468672605772382,Macro_Regional,W120_H1
IHSG_lag_42,0.0008428405344336768,Macro_Regional,W120_H1
USDIDR_lag_9,0.0008420786224389845,Macro_Regional,W120_H1
M2_lag_62,0.0008408043257545796,Macro_Regional,W120_H1
IHSG_lag_12,0.0008391996778962917,Macro_Regional,W120_H1
M2_lag_71,0.0008274670954912177,Macro_Regional,W120_H1
M2_lag_3,0.0008183371423638797,Macro_Regional,W120_H1
IHSG_lag_77,0.0008116362630128588,Macro_Regional,W120_H1
NPL_Ratio_lag_83,0.0008064963149446008,Macro_Regional,W120_H1
NPL_Ratio_lag_51,0.000805805474267934,Macro_Regional,W120_H1
IHSG_lag_4,0.0008046702894941072,Macro_Regional,W120_H1
IHSG_lag_29,0.00080265449159661,Macro_Regional,W120_H1
M2_lag_117,0.0008023308653916159,Macro_Regional,W120_H1
CPI_lag_33,0.0008007350998215703,Macro_Regional,W120_H1
M2_lag_33,0.000798039128494475,Macro_Regional,W120_H1
IHSG_lag_9,0.0007956888040833827,Macro_Regional,W120_H1
CPI_lag_102,0.0007927977234465833,Macro_Regional,W120_H1
BI_Rate_lag_102,0.0007916587469296323,Macro_Regional,W120_H1
BI_Rate_lag_92,0.000788477660593738,Macro_Regional,W120_H1
M2_lag_87,0.0007851464478204591,Macro_Regional,W120_H1
NPL_Ratio_lag_81,0.0007832593978889342,Macro_Regional,W120_H1
NPL_Ratio_lag_96,0.0007828987923907798,Macro_Regional,W120_H1
M2_lag_42,0.0007793645769226803,Macro_Regional,W120_H1
IHSG_lag_31,0.000773643734879974,Macro_Regional,W120_H1
CPI_lag_56,0.0007733146998416831,Macro_Regional,W120_H1
CPI_lag_110,0.0007705551552240052,Macro_Regional,W120_H1
IHSG_lag_37,0.0007629484682596944,Macro_Regional,W120_H1
STI_lag_83,0.0007598871108794462,Macro_Regional,W120_H1
BI_Rate_lag_87,0.0007595494934370058,Macro_Regional,W120_H1
USDIDR_lag_68,0.0007595256855469939,Macro_Regional,W120_H1
M2_lag_115,0.0007577747601655172,Macro_Regional,W120_H1
IHSG_lag_10,0.0007554801852516599,Macro_Regional,W120_H1
M2_lag_103,0.0007515830456318242,Macro_Regional,W120_H1
M2_lag_78,0.0007515625703729011,Macro_Regional,W120_H1
USDIDR_lag_37,0.0007514476446967876,Macro_Regional,W120_H1
IHSG_lag_23,0.0007492828530552496,Macro_Regional,W120_H1
NPL_Ratio_lag_2,0.0007465528595545489,Macro_Regional,W120_H1
IHSG_lag_13,0.0007438750660095597,Macro_Regional,W120_H1
