Date,Price
5/23/2024,10417.5
5/22/2024,10419
5/21/2024,10859
5/20/2024,10889
5/17/2024,10668
5/16/2024,10424
5/15/2024,10219
5/14/2024,10114
5/13/2024,10185.5
5/10/2024,10004
5/9/2024,9904.5
5/8/2024,9904
5/7/2024,10029.5
5/3/2024,9910
5/2/2024,9765.5
5/1/2024,9895.5
4/30/2024,9991
4/29/2024,10135.5
4/26/2024,9965.5
4/25/2024,9865
4/24/2024,9773.5
4/23/2024,9706.5
4/22/2024,9829.5
4/19/2024,9876
4/18/2024,9734.5
4/17/2024,9582.5
4/16/2024,9468
4/15/2024,9576
4/12/2024,9457.5
4/11/2024,9342
4/10/2024,9374
4/9/2024,9417.5
4/8/2024,9411.5
4/5/2024,9329.5
4/4/2024,9359
4/3/2024,9262.5
4/2/2024,8991
3/28/2024,8867
3/27/2024,8849.5
3/26/2024,8862
3/25/2024,8873
3/22/2024,8866.5
3/21/2024,8950.5
3/20/2024,8928
3/19/2024,8976.5
3/18/2024,9089
3/15/2024,9072
3/14/2024,8887.5
3/13/2024,8927
3/12/2024,8657
3/11/2024,8653
3/8/2024,8579.5
3/7/2024,8640.5
3/6/2024,8577
3/5/2024,8491.5
3/4/2024,8542.5
3/1/2024,8503.5
2/29/2024,8493.5
2/28/2024,8448.5
2/27/2024,8474
2/26/2024,8466
2/23/2024,8567.5
2/22/2024,8584.5
2/21/2024,8542
2/20/2024,8500
2/19/2024,8434.5
2/16/2024,8489
2/15/2024,8314
2/14/2024,8197
2/13/2024,8260
2/12/2024,8235
2/9/2024,8169
2/8/2024,8193.5
2/7/2024,8312
2/6/2024,8402
2/5/2024,8359.5
2/2/2024,8482
2/1/2024,8534.5
1/31/2024,8608.5
1/30/2024,8615
1/29/2024,8558
1/26/2024,8545.5
1/25/2024,8568.5
1/24/2024,8562.5
1/23/2024,8405
1/22/2024,8345.5
1/19/2024,8351
1/18/2024,8310
1/17/2024,8268
1/16/2024,8354.5
1/15/2024,8381
1/12/2024,8339
1/11/2024,8355
1/10/2024,8370.5
1/9/2024,8369.5
1/8/2024,8448
1/5/2024,8463
1/4/2024,8466.5
1/3/2024,8517
1/2/2024,8544.5
12/29/2023,8559
12/28/2023,8624.5
12/27/2023,8690.5
12/22/2023,8573.5
12/21/2023,8595.5
12/20/2023,8582.5
12/19/2023,8593.5
12/18/2023,8482.5
12/15/2023,8549
12/14/2023,8551.5
12/13/2023,8330
12/12/2023,8355
12/11/2023,8341
12/8/2023,8448.5
12/7/2023,8342
12/6/2023,8286
12/5/2023,8334.5
12/4/2023,8443
12/1/2023,8610.5
11/30/2023,8464.5
11/29/2023,8415.5
11/28/2023,8473
11/27/2023,8364
11/24/2023,8428.5
11/23/2023,8409.5
11/22/2023,8353.5
11/21/2023,8449
11/20/2023,8430.5
11/17/2023,8267
11/16/2023,8220
11/15/2023,8265.5
11/14/2023,8235
11/13/2023,8167
11/10/2023,8035.5
11/9/2023,8147
11/8/2023,8142
11/7/2023,8186.5
11/6/2023,8238
11/3/2023,8175.5
11/2/2023,8143
11/1/2023,8109.5
10/31/2023,8110.5
10/30/2023,8140.5
10/27/2023,8099
10/26/2023,7985.5
10/25/2023,8032
10/24/2023,8051.5
10/23/2023,7972
10/20/2023,7948.5
10/19/2023,7993
10/18/2023,7972.5
10/17/2023,7970.5
10/16/2023,7976.5
10/13/2023,7949
10/12/2023,7991
10/11/2023,8024
10/10/2023,8022.5
10/9/2023,8104
10/6/2023,8046
10/5/2023,7899
10/4/2023,7949.5
10/3/2023,8006.5
10/2/2023,8053
9/29/2023,8270.5
9/28/2023,8217.5
9/27/2023,8114
9/26/2023,8091
9/25/2023,8145.5
9/22/2023,8222
9/21/2023,8194
9/20/2023,8345.5
9/19/2023,8292.5
9/18/2023,8359.5
9/15/2023,8405.5
9/14/2023,8417.5
9/13/2023,8417
9/12/2023,8391
9/11/2023,8402
9/8/2023,8242.5
9/7/2023,8321
9/6/2023,8371.5
9/5/2023,8487
9/4/2023,8452
9/1/2023,8500.5
8/31/2023,8422.5
8/30/2023,8472.5
8/29/2023,8448.5
8/25/2023,8355.5
8/24/2023,8359.5
8/23/2023,8452
8/22/2023,8362.5
8/21/2023,8274.5
8/18/2023,8240.5
8/17/2023,8235.5
8/16/2023,8167
8/15/2023,8199.5
