Date,IHSG_target_lag-1,STI_pastcov_lag-3,Gold_pastcov_lag-3,Coal_pastcov_lag-3,Copper_pastcov_lag-3,Silver_pastcov_lag-3,Tin_pastcov_lag-3,Nickel_pastcov_lag-3,STI_pastcov_lag-2,Gold_pastcov_lag-2,Coal_pastcov_lag-2,Copper_pastcov_lag-2,Silver_pastcov_lag-2,Tin_pastcov_lag-2,Nickel_pastcov_lag-2,STI_pastcov_lag-1,Gold_pastcov_lag-1,Coal_pastcov_lag-1,Copper_pastcov_lag-1,Silver_pastcov_lag-1,Tin_pastcov_lag-1,Nickel_pastcov_lag-1
2024-05-24,0.7899449140544413,-0.015533622000813934,0.0024829646457166237,-0.00046028586339540075,0.00026947573195718917,-0.0002862906046459899,0.0018429925598624408,0.0023064012206699762,-0.00022551080556911903,-9.306568430345177e-05,-0.0008981247495823933,-0.000319256919243189,0.0008904722318915315,-0.0001902521086060372,-0.0019311849273191094,0.0007807393995400723,-0.0003675835231289059,0.00017721697957099415,0.00041311395395418247,0.001039465853508503,0.00018400777316538797,-0.00029038587990403775
2024-05-27,0.7480153324935787,-0.0008409755827013609,0.0021222325831856625,-0.001006822343574215,9.046024689665426e-05,-0.0006746606682251754,0.0008692436173044543,0.002820380742078482,-0.002842210297383745,-0.0004813220534772495,-0.0012366199681273597,-0.0008032887085579385,0.00015330139841815987,-0.0007770102659652242,-0.0005920432654427198,0.0014942071614973081,-0.0006496141333520262,-0.00024347094684749998,3.613962445703337e-05,0.0014155381916180802,-6.249778922158576e-05,0.011267315039221616
2024-05-28,0.6705490953921805,-0.0010871814587686522,0.002224862873803584,-0.0006911885783868143,0.000196804012450365,-0.00033765023674940675,0.0015433346562740496,0.003237021117440518,-0.0005629837609448302,-0.00024277336886329156,-0.0027085338019238385,-0.0006190767253703781,0.0005964486506635126,-0.0002653846255658435,-0.0009771209145945567,0.00019122644873846472,-0.003150381408337009,-1.8574095274586294e-05,0.00140814047390981,-4.655016661180458e-05,0.00801148136615889,0.00038384433813471916
2024-05-29,0.6516943376777498,-0.0005000695509465267,0.0018952721566043644,-0.0008140971559343724,0.00013214278031663173,-0.0008166963924909796,0.0011489207920268739,-0.004215715721489579,-0.0004591475405391652,0.001857156388278811,-0.0011128241070738451,-0.00045014680325453896,0.0005656847095070289,-0.00039562421307107014,-0.00021390025759661244,0.0003528585181434587,-0.0008446885663416155,-0.0001577158300858293,3.1289999002658304e-06,0.0022095731159325884,-0.0001197829968585559,0.00048372634762972
2024-05-30,0.6721510987853418,-0.0010277176017418023,0.002111878695049397,-0.0006706843955206042,0.0002954537540575188,-0.00045645248253768053,0.00043874900632694363,0.0032419697372498752,-0.0005625415815379912,-3.3216560527892183e-05,-0.0027518593873591362,-0.0005439824450318822,0.0006286482222872857,-0.00027501440281939586,-0.001594092181865518,0.00031640846005137694,-0.0031314499099103117,-0.00023495944205013255,0.0014244859705837935,-4.1979238998844755e-05,0.007920842838628822,0.0004292743486974519
2024-05-31,0.6956222570907808,-0.0004267027034867204,0.002695037929307167,-0.0007056124357396906,0.0001884387663827029,-0.0005263698127468018,0.002910608918345259,0.0034991452908627145,4.534405560368212e-05,0.0025112060302092875,-0.001172845393378634,-0.0006195702251748852,0.0006124435204484104,0.0012017289231219844,-0.0016183786017301303,0.0013379915098903682,0.00166281524014999,-0.0036999451393527013,-0.0027862785785950804,0.0002118930759915866,0.0031312858227406835,0.00041096139340577014
2024-06-03,0.5900247597274357,-0.0009491634091964871,0.0021358230825482927,-0.0014980039965858867,0.00031614723972112204,-0.00045372757157681297,0.0005265292434977358,0.0027692122002090456,-0.0006922937857228073,-4.2574542079639635e-05,-0.001254407187549631,-0.00037872643772981335,0.0008011720992930566,-0.000320218968890066,-0.002307671728303767,0.00046919735356969276,-0.0007500008864755433,-0.0007910461299087974,0.00013355708453680453,0.0002933896212050079,-0.0002572490456396857,0.00022955212897909962
2024-06-04,0.6512290176986808,-0.000517016078516653,0.0019168503231430422,-0.0007835171000089607,0.00024478874590392745,-0.0009679097820605858,0.00046588035275609094,-0.0029335081132468984,-0.0005545424012069594,0.002131118867911209,-0.001161213071565295,-0.000370352309399937,0.0005993671788169152,-0.00043204980530568845,5.272208990728465e-05,0.00037303871952731215,-0.0008936403994445146,-0.00013026827424113605,2.5084422879972117e-05,0.002310547728226014,-0.00036177020416538954,0.0008221496209385831
2024-06-05,0.5920981096783062,-0.0008424358545926295,0.0038803246668271956,-0.0006093001597923562,-0.0002014855237266227,-0.0009621749163796784,-5.3946304616520635e-05,0.020708842053151787,-0.001081257138677825,-7.572594893862556e-05,-0.0009750251587720424,-0.0003998072370964609,0.0007092403118192047,-0.00014980005717723382,-0.0013160265672562397,0.0004640521219281682,-0.0036767949024737617,-3.3093136196637386e-05,0.00017080149508555032,0.00022727147750598546,-0.0005463978577918166,0.0007334161803932659
2024-06-06,0.5922174775582417,-0.0008392189563859792,0.0038580490925907,-0.0006113701064636561,-0.00021184144555518923,-0.0009746291055960219,-3.9082348849874e-05,0.020644297480627682,-0.0010699541584632134,-4.7543715855006724e-05,-0.0011811650678499109,-0.000352578251358715,0.0007096328781397017,-0.00012995419365560582,-0.0013123646230960248,0.000348008402865425,-0.003737285137603795,-4.267531241214457e-05,0.0001803376070873088,0.00022796628618253196,-0.000600737199071511,0.0007911728699529217
2024-06-07,0.5428040616838058,-0.0010038006297153344,0.0019860089770045277,-0.002667629981561747,0.0004448330202371153,-0.0019936391066141023,0.0004281181196182217,0.004053707129713019,-0.0005933592632023254,-0.014933971861968395,-0.0022131093447905347,-0.00031119559816664654,0.0007357253639490772,-0.0003562040363123425,-0.001664241893776389,0.0003118334849924766,-0.0008260995430186944,-0.00035535090942551145,0.00018279975065560046,0.00019346691988712756,-1.5069384151784394e-05,0.0007562571553014996
2024-06-10,0.5440023053840191,-0.0011043638512060895,0.0019851447932389722,-0.0026706699355628174,0.00045313764851909226,-0.001991736293959267,0.00043303085160435707,0.0025787510407926594,-0.0005155467969593831,-0.014696931686273463,-0.0021870354692999903,-0.0003248151036377728,0.0007422411812908001,-0.000359136739302742,-0.001662096643167623,0.00030805042107362,-0.0007621522985267039,-0.0003511790102251737,0.00018956645258849712,0.0001969382216982334,-8.511042609807725e-06,0.0007081489283673509
2024-06-11,0.5437365456155376,-0.0006210513917881891,0.0019905316587166795,-0.0026557837327141243,0.00046225638776499207,-0.00207837693544935,0.0004089599910607202,0.0036899074342245726,-0.0005206083599334916,-0.017830628908902416,-0.0010417757638353884,-0.0002644280207086584,0.0007371378125353773,-0.00038061673037405406,-0.0013656286920566889,0.00041131734927213245,-0.0007769938089663568,-0.0003392538923945875,0.00020775327312312235,0.00019777895470075895,0.00014982707865004947,0.0009990166942237181
2024-06-12,0.528884526027008,-0.002326577241899463,0.005427371629156831,-0.0007831315531764818,0.0005441174368401962,-0.0003686960487848068,0.0013751070389151701,0.005490549145083233,-0.002527889586463046,-0.0008650663697001542,-0.0012071949300581344,-0.00029283426905532973,0.0007315159135933003,-0.0002868788125497526,-0.002175714021438325,0.009426627513308921,-0.0008061465562409939,-2.0317380362191226e-05,3.170534885297913e-05,8.107149496907634e-05,-6.259868752038334e-06,0.0008816995613487577
2024-06-13,0.5316269742270742,-0.0027334086220461165,0.0054375791524143005,-0.0007720148266263727,0.0005628114335332657,-0.0004441134445724191,0.0003207893218467482,0.0039412645776582805,-0.00241129764523343,-0.0006442082196280235,-0.0012667117492218322,-0.0002859847382225259,0.000716620212556039,-0.0002790613197762679,-0.0021991000293777236,0.009429339269024395,-0.0007987897919650368,-2.2050873660849514e-05,6.366575995143694e-05,8.222210963945734e-05,-7.275974569349431e-06,0.0008903356418063457
2024-06-14,0.5315815030532699,-0.002286164219903653,0.005428686976442829,-0.0007729542915513157,0.00040473834366747276,-0.0005321437973390998,0.0003090199746408443,0.003965789574329086,-0.0024808046141893136,-0.0006589378274703225,-0.0012658814334359076,-0.0002918095275645824,0.0007052944978016162,-0.0002855178226579215,-0.002207824517794977,0.009409276806691895,-0.00081334594833039,-2.1600942916895388e-05,6.915331945025307e-05,7.739235489094926e-05,-1.0333316155175015e-05,0.000884047828727654
2024-06-17,0.4626529131280545,-0.0025686632130563864,0.0014795035052632935,-0.0009956750416319797,-0.0018977566971235074,9.08344588233721e-06,-0.0007224909569169886,0.0018944524847501253,-0.00041233649424662964,8.172537930337097e-05,-0.0007662805246546062,-0.0004396514589410442,0.0009534916375325687,-0.0003259017057863998,0.000328373199749954,0.00022493791545554728,-0.0007970312429956957,-9.222064487675538e-05,4.73419513755779e-05,0.00029837896685901827,-9.3963576358553e-05,0.00044004470140983104
2024-06-18,0.5434937307022911,-0.0005733165371165241,0.001987056843575032,-0.002681631241659101,0.00030312407537769784,-0.0020727372417578683,0.0004098969701543459,0.004125634733177533,-0.0005378935673037067,-0.01744401521737789,-0.001066282371489921,-0.00029232866832346163,0.0007388798490726234,-0.00039430136709794374,-0.0016713447293930086,0.0003067752527548334,-0.0007786123110613654,-0.00035831590527884446,0.00019182733750751536,0.0001982851226193212,8.018432708758898e-05,0.000997654273028589
2024-06-19,0.582098098156853,-0.0007539683806062822,0.0016358682581979866,-0.00014131108727584066,0.00026883936347400116,-0.0008197246216172185,0.00047146019665430405,0.013805677544904716,-0.0008831680035119322,-0.0005948376950510387,-0.0006946619025009613,-0.00016538236620702805,0.00040796839773149225,-0.00015545254194447662,-0.0015247951041793182,7.154271936798696e-05,-0.004924830780725167,-0.0003516804718594129,-5.808013987870084e-05,0.000303585500127292,-0.0005034121669280456,0.0007726632593528049
2024-06-20,0.5824106572132538,-0.0007563786797934672,0.0015439863674870035,-0.00010358662879439407,0.00020182538544151856,-0.0008129031466999698,0.00046741239513273784,0.014040322459749864,-0.0008833967083412892,-0.0004299978217209515,-0.0002542341041372817,-0.00014908144394712287,0.0004654146981732661,-8.31619143176075e-05,-0.0015998263252553705,0.00020371372050635627,-0.004935455071889989,-0.00035290039295766284,-0.000128922859932316,0.0003057145170190697,-0.00044800264715421,0.0010887240333352346
2024-06-21,0.5830264391177601,-0.0007547166430680694,0.0014415895638948072,-0.00011706330963362141,8.248663532423099e-05,-0.0008277319660004403,0.00046667771356379196,0.01405293945433549,-0.0008718455788053823,-0.0005918572478040971,-0.0001926405483778353,-0.00017041193440161376,0.0004656320581362596,-7.813414567168498e-05,-0.0016107525827654757,0.00020466235757943998,-0.004925172863918719,-0.00035093096016410627,-3.823639651620417e-05,0.0003028555140272973,-0.0004433704804039183,0.0007195052880672958
2024-06-24,0.5939279102332854,-0.0004603539220345715,0.003799623626978071,-0.000709692392163672,-0.00035241859471431025,-0.0010891018081290544,-7.661246804833394e-05,0.019461516795518247,-0.0011234372478757906,-0.00023482941651036877,-0.0010698303120944845,-0.0003373400863330945,0.0007027805215201376,-0.00014749632425494123,-0.0016172603927911743,0.0004480584820606949,-0.003847600864127594,-2.4736506594212223e-05,0.00023538595035057909,0.00022612504203217536,-0.0006358995700711214,0.000671003584785003
2024-06-25,0.653897926784232,-0.000546067404086813,0.001870811676134386,-0.0007711811235057715,0.00013055888135158074,-0.0009888987724831508,0.00048637056584761504,-0.004858531730532989,-0.0005670527754612361,0.0020638178502477896,-0.0012845780021265307,-0.00040769907021035064,0.0006008870994116094,-0.00042222257104192423,-0.00018048365385740103,0.00032536200846750875,-0.0008980560789099956,-0.0001281405891637396,7.136808545835331e-05,0.0023197069672228248,-0.0004011629750757927,0.0007520430376086709
2024-06-26,0.6952182018118843,-0.0004946415887566414,0.0026494486403222345,-0.0006763645236138686,6.653490944490649e-05,-0.0005680723760228257,0.0030962439907827417,0.002969572800194419,-7.494773536870576e-05,0.002578115831146152,-0.0012210358076067752,-0.000584203765916942,0.0006663619307349035,0.0013350864606460498,-0.0017373375694164218,0.0012931203256612367,0.0018145784807282743,-0.0037128406650289176,-0.0023972287249582292,0.00021416253668800236,0.003618632460302332,0.0003946513876485489
2024-06-27,0.7498398655626364,-0.0012063743801923516,0.0020028630639442524,-0.0009538718865201948,-1.3290698581953752e-05,-0.0007936939662160274,0.00019573075494711516,0.002352112084789269,-0.003018914801238064,-0.0002568103675747413,-0.0013321702451046555,-0.0007240577183138435,0.00024796438375674295,-0.000777459961113851,-0.0013005548116490867,0.0014911212006375398,-0.0006248202462834197,-0.0004746718303505742,2.635203491621255e-05,0.0014506292338611578,-0.00012671732318473322,0.012070384992214108
2024-06-28,0.7501817711943649,-0.001214544371720185,0.0020223661071552654,-0.0009497750233938267,1.9049315531622887e-06,-0.000797599583355109,0.0001840933696120351,0.0023634465915844905,-0.0032937057316763836,-0.00035465899208311503,-0.0013739010883635568,-0.0007428100934383421,0.0002395694739280324,-0.0007876699636220091,-0.0013066956019168066,0.0014432271115346433,-0.0006115929442729538,-0.00047642172223584804,0.0001280148336944848,0.001498299965213143,-0.00012124705594432013,0.012041543668760531
2024-07-01,0.7734986121534617,-0.0007394404190631645,0.0019778341852322973,-0.00075750448766341,-0.007691529042584566,0.004096836187828363,0.0003722086515196562,0.003066143262814767,-0.0012150131204464439,-6.94941320174864e-05,-0.0012198704637965082,-0.00044394054026120793,0.00076317506586814,-0.00033097632041023076,0.0006041756736364573,0.00024864323890476945,-0.0005867788075563995,-0.0004117665394991347,-9.290659845703304e-05,0.00011216895741731062,-9.95456630904144e-05,0.000970548467141159
2024-07-02,0.7728725817100345,-0.002622633915037136,0.0019828221074217663,-0.0007092329805948391,-0.007024048832548217,0.0035019671178257057,0.00037606090336641347,0.0024822579812283363,-0.001290534891082637,-0.0003388014105711572,-0.0012277407529570495,-0.00045660254842824093,0.0007823330085055542,-0.00032632542109809436,0.0014598716295589997,-0.00047397904842694645,-0.0005248436011971441,-0.00031798356496400297,-9.650685547102243e-05,0.00019297768793053284,-9.18460218900904e-05,0.0006367086470818269
2024-07-03,0.7910770636569381,-0.015944873222038775,0.0022962163488716328,-0.00043614994330961205,0.0004064232318614818,-0.0003353588759958385,0.002269103499176517,0.0017998231456155037,-0.0007005634140245161,-6.858972181475615e-05,-0.0009326105653180405,-0.00027344309686204936,0.000990865857720502,-0.00014772367274197,-0.002519431572477599,0.0005584422470917593,-0.0003485300227544894,-4.527782670568707e-05,0.0003589728354658141,0.0010397730867026053,0.00012201793337157124,0.0003351432055237525
2024-07-04,0.7914613340065185,-0.015907468730211264,0.0023099119902190717,-0.0004095598480519645,0.00040980424253411366,-0.00043370857694465496,0.0019388387257541968,0.001821496668889883,-0.0006712357471867476,-7.063661254221033e-05,-0.0009954124267808316,-0.00026593792660463574,0.0009718559299442147,-0.00015434520835423096,-0.0025304554300315373,0.0005738603692908703,-0.0003483622935644519,-4.6517492610266586e-05,0.0003514344142016138,0.0010388410140955318,0.00012164232534891584,0.0003359137203897229
2024-07-05,0.7912044127740618,-0.016005269802791558,0.0023049451667180184,-0.00042838876952313746,0.0004087870507418752,-0.0003401254972581267,0.002253348482466367,0.0017747033777782745,-0.0006741524667965597,-0.0003028434867740552,-0.0009287928188794056,-0.00027308939501020045,0.0009873350911911432,-0.00015017693811186428,-0.0025035971807969956,0.0006537272540785668,-0.00035952039087749254,-4.3197828844270846e-05,0.0004682214273878957,0.0010236634209744649,0.0001282492543121114,9.419110936783342e-06
2024-07-08,0.7924800031460267,-0.01598085814355215,0.002314517988453241,-0.0004252640751162918,0.0004182419698489799,-0.00033560343058721385,0.0018142880628325801,0.0017643530455109682,-0.0006677155296707606,-0.0002921893982347009,-0.0009273181218668974,-0.00028445953819113134,0.0009813363131632004,-0.00015421022033074348,-0.002514528031215646,-0.00022886032748778467,-0.0003571667498738452,-3.916639829821259e-05,0.0004583797923799225,0.0010165091874440137,0.000167339824045627,2.8469712454790575e-08
2024-07-09,0.7919626577452652,-0.016291247162119098,0.0023056767022191613,-0.0004390637795881703,0.00041895825020402805,-0.00031689561136374845,0.0018003105249965738,0.0017843959533516884,-0.0007336350217864287,-0.0003091983663901162,-0.0009021358587373297,-0.0002739359302657214,0.0009826677046997103,-0.0006138864134280227,-0.0025241490932367606,-1.1028412126590262e-05,-0.0003532075593907116,-4.107379204470419e-05,0.00044188649846054834,0.0010151579667691554,0.00016932748378477715,1.1588373547946886e-05
2024-07-10,0.7919162835814328,-0.016468394392740216,0.002303484207578219,-0.0004383692174930488,0.00041558414802082795,-0.0003261204138636124,0.0019201834441502617,0.0017814775302224953,-0.0007487773071950063,-0.00031037502074277154,-0.0009345667836713624,-0.000292760834714861,0.0009864860395424444,-0.0001698196212908613,-0.00252456732186689,-0.00023711634070333772,-0.0003475749093872726,-3.6737125328200926e-05,0.0004504052963659639,0.0010157919952115998,0.00011884778477643948,9.80546451652302e-06
2024-07-11,0.7926863782370339,-0.016131520275681738,0.0023043573947100137,-0.00044125351764323493,0.0004162363232623205,-0.0003346028551647177,0.0019496005211443197,0.0017796463459974483,-0.0007529744080920374,-0.0002806809875157515,-0.0009349174479550352,-0.0002754350674277939,0.000985565122174644,-0.00015350470092590293,-0.0025235508986901425,-0.00023957023017035547,-0.0003540493020005749,-3.5512998384180526e-05,0.00044067701699479375,0.001022732538659482,0.00012072351567464901,-4.0686491002171053e-05
2024-07-12,0.781708144028828,-0.003762465636673359,0.0020376710600237134,-0.0006053180824390923,0.002818622129535878,0.003709356404832732,0.001562892935300782,0.002520319249493157,-0.0016632161475197726,-0.0004711881847964843,-0.0011485545249411858,-0.0004854518012419487,0.0008801481921338513,-0.00035060044089523304,0.0038802582871227576,-0.0004965661726656562,-0.0004597006201772408,-0.00025459643098898105,-0.0003284940429753503,0.0002783476449822606,-0.00010412281951917114,0.0005708114474539638
2024-07-15,0.781657967424346,-0.0037629915736745742,0.002039452551669117,-0.0006039781558993293,0.002818298858906772,0.0037085421592508577,0.0015860645962348645,0.0025258089886838284,-0.0016686062862362927,-0.00046700722724883186,-0.0011252703385724362,-0.0004840904725870286,0.0008795116433911707,-0.000350566684631783,0.0038722228638992024,-0.0004930638145465013,-0.00046031621919410373,-0.0002547193187119919,-0.00032615978416089336,0.00027839236561341164,-0.00010348455273190949,0.0005702894510751696
2024-07-16,0.7920312414043423,-0.01711479676909677,0.002295657124509617,-0.00043807024792952076,0.0003058489338910192,-0.00041207268419341105,0.0018126222605659077,0.0016676732807562901,-0.0007561165732940105,-0.00025164596276217873,-0.0010878997856053059,-0.00028993816815097833,0.0009652430249719804,-0.000155858630354231,-0.0025387807510223234,-0.000235929961471803,-0.000391219385079781,-2.9513685042628448e-05,0.0004184434954064331,0.0010062731894012842,-0.0009093744972705004,-5.75906740966543e-05
2024-07-17,0.792106849955739,-0.017323134935872127,0.0022902205871058816,-0.00044095361518142463,0.00031534039641780033,-0.00040450953593676616,0.0010157049598325033,0.001666706460000507,-0.0007504166805951811,1.6379694219316846e-05,-0.0011160498658326899,-0.00030857914280125093,0.0009650104852204689,-0.0006093838824559587,-0.0025370009419386206,-0.0001843386848197387,-0.00038262959440010574,-3.122218223065046e-05,0.000401101245270195,0.001003665383742119,-0.000939357041018298,-4.369575816469655e-05
2024-07-18,0.7912590347130587,-0.017674706716779325,0.0022902357567927615,-0.0004406496556245765,0.000303546808977538,-0.0004201786272680608,0.000266362622872926,0.0016783323705894806,-0.0006763818828451638,1.6204528648253007e-05,-0.0011041440210721829,-0.00030999596587241403,0.0009508854383378931,-0.0006075299174881629,-0.0025267747887972596,-0.0002093772173203737,-0.00039188730281132625,-3.283856173214351e-05,0.00043531440513553765,0.001002855234800518,-0.0009008603158625208,-5.2309967777501865e-05
2024-07-19,0.7904690037657661,-0.017253494749761837,0.002294809822158497,-0.00042461064756033014,0.0003418004710725857,-0.00042183033426042066,0.0003963532841630563,0.001858430652748902,-0.0006627989309303828,-0.00010899609209355267,-0.0010000175973527527,-0.0003112572346843375,0.0009360840879715482,-0.0006103098359311344,-0.00252732530270427,-0.0002602595040113568,-0.00040885348601427704,-4.064528156271126e-05,0.000489174074088704,0.0010012857389903838,-0.0008990878263229103,-2.318135802434306e-06
2024-07-22,0.7916814518083459,-0.01689898190463933,0.0023139452756947834,-0.00045326413180575613,0.00033418354806825164,-0.0004460556550946325,0.0006198236868298853,0.0018181023755114688,-0.0006986561958785149,-0.00010213328883297405,-0.0010470265575482666,-0.00031271411370171733,0.0009440703069638371,-0.0005646160852497167,-0.002532092800417942,-0.00027665576808133866,-0.0004044767250719498,-2.7612428383451178e-05,6.557183489052074e-05,0.0010244986926588428,-0.00089946247930368,7.663339863095332e-05
2024-07-23,0.7914183316648338,-0.017319428923074552,0.0023099535364880562,-0.00047336268455115644,0.0003213483547235811,-0.00045007352820858337,0.0004947154022541009,0.001833137590146876,-0.0007001176157665642,-0.00011144093817631489,-0.001179718975612717,-0.00026139266039631385,0.0009579208026615777,-0.0005614466756654943,-0.0025377843261063923,0.0005720349481569386,-0.0004132522794268402,-3.256644789487302e-05,7.378498217201877e-05,0.0010798900472585662,-0.0008871360337492446,8.113655351898147e-05
2024-07-24,0.7911791917550396,-0.01735403114979626,0.0023148294786227977,-0.0004933279516218594,0.0003144131012682047,-0.000451308048199212,0.0005011247696462808,0.001854098840101965,-0.000663046646926335,-0.00011183221652688092,-0.0011772386491835942,-0.00026103996768569424,0.0010006741942803308,-0.0005612774193811688,-0.0025434048688380995,0.0005461586292800975,-0.00042072967754460853,-3.293758316579479e-05,7.635229834215125e-05,0.0010598040883853168,-0.000886522222400751,8.967381644329972e-05
2024-07-25,0.7912743048937719,-0.016937342052775705,0.0023266123251834267,-0.00046904540174951215,0.00032953413698218046,-0.00044447182985960643,0.0006280444026982448,0.001861911034555269,-0.0006290100226899564,-9.224624745245227e-05,-0.0010958989629332385,-0.0002622615339823873,0.0009877383872604964,-0.0005602489006697192,-0.0025365565815173977,-0.00028031593914156676,-0.0004155512101908933,-2.710204142106649e-05,7.10900455969152e-05,0.0010558285144407333,-0.0008949496162099036,8.95611702443096e-05
2024-07-26,0.7906059198329481,-0.017390495251162597,0.0022955235465577524,-0.00041021440117455034,0.00032770184605575634,-0.0004386077681203246,0.0006463947035585778,0.0018207513660470442,-0.0006626445272072919,-0.00010351384509012384,-0.0011310138193755574,-0.0002619721220007758,0.0010061486173263904,-0.0005597886457722453,-0.0025343888942015724,-0.0002567132644343813,-0.00040452776936383546,-2.3140721741985637e-05,-0.0009322799089596853,0.0010230769340614468,-0.0009000486441002695,-2.7560518899416962e-05
2024-07-29,0.7907298853731994,-0.01723697252734675,0.0022956360924217714,-0.000404477062339532,6.027275750629615e-05,-0.0004302396098861755,0.0003849564877298577,0.0018341338539824075,-0.0006532862503687302,-9.157373509676014e-05,-0.0010357956022413086,-0.0006876950388576605,0.0009279829301831707,-0.0006101067162287967,-0.002523449730725217,-0.00027608725788313526,-0.0003889254819654602,-3.0181983959653154e-05,0.0004901802373471415,0.0010236105512090902,-0.0008864579682252884,-7.271983734830909e-05
2024-07-30,0.7896489430993727,-0.01737540654860118,0.0022883583066748733,-0.0004129024679922758,6.787198650198141e-05,-0.0004433490443109379,0.0006405966006908328,0.0017861717262687633,-0.0006596954251654936,6.795068048734107e-06,-0.0010774896783546232,-0.0003196250494462874,0.000923331066049203,-0.0006147140816927299,-0.0025709388017303397,0.0005321037377488747,-0.0004158147706491532,-2.781019823035649e-05,7.107899227710525e-05,0.0010040549976198237,-0.0008858363475647728,-4.066896570842747e-05
2024-07-31,0.7907159881360916,-0.017670797050860255,0.0022939175883707427,-0.0004294475463362801,0.0003219161930611566,-0.00043094373055794133,0.0005115643807357834,0.001638647868045698,-0.0006374904052745354,0.0001360510985514871,-0.0011907932979252675,-0.0002732196631074341,0.0009533576997417522,-0.000625644162924768,-0.0025433280343168693,0.0005583932233118145,-0.000418203309865038,-8.7748005364236e-05,2.3434074657122372e-05,0.0010067918743423383,-0.0009364167947275013,-6.0893197686168035e-05
2024-08-01,0.6958830933125574,-0.0005726273742861574,0.002643667742450104,-0.0006747881069049334,0.0001815489421352783,-0.0006151355581103094,0.003335621576449203,0.0030267665865011816,-0.00010127750381328083,0.0025835043954645235,-0.0013711863777491938,-0.0005116564306398054,0.0006536741122433256,0.0014154965536275865,-0.001724625864513659,0.0010452808418901867,0.0017533161426308813,-0.0036491468825480154,-0.002638191404276656,0.0002655112183174369,0.0035329148016597506,0.0003906818464602458
2024-08-02,0.7459626790694888,-0.001195497672281672,0.0018389527791936814,-0.0009820292727965969,8.025572833309034e-05,-0.0007827365607216327,0.00046269513916078874,0.002383221002890367,0.0007872935341382985,-0.00037746119382340074,-0.0014029142201772832,-0.0007066026495457366,0.000280516965656077,-0.0006522489969317567,-0.0013359863405205629,-0.004974625119374672,-0.0008325189375654891,-0.0005472750072663168,-0.00021037656225460818,0.0006720370714799507,-0.0002293147498551798,0.021046691577647308
2024-08-05,0.7776262011530676,-0.00021064085972417597,0.0019538277342927074,-0.0007046550277031604,-0.00906851613826733,0.005889587940603956,0.0006073045038014881,0.002587982595703673,0.004784889324895684,-0.00022774149175803973,-0.0013546206790866083,-0.00042992255241973084,0.0009814998231010201,-0.00028864565979155757,-0.000710416830578076,0.00021968595918153542,-0.0006303080842893661,-0.000432342095398892,-0.0002789496581727921,0.00023679265731706188,-0.0001650442205608426,0.0005179618169722348
2024-08-06,0.7775606717430851,-0.00023964288746740692,0.0019749200717770416,-0.0007096277114506724,-0.009107529867565366,0.00589718158671808,0.0006257239580716023,0.0023912093682998087,0.00509045931651856,-0.00010267002413243885,-0.0013810723641802607,-0.0004292552968029899,0.0009031479231621981,-0.000309983913852674,-0.0007200686113797585,0.00030177755076176983,-0.0006476360288884675,-0.0004309996611778524,-0.000329500522282996,0.00016307919111902436,-0.00021705359479943462,0.0005041386832699082
2024-08-07,0.7775721872568596,-0.00020542042726671685,0.0019536977303462474,-0.0007162650091337018,-0.009099712858802608,0.005896433041027835,0.0006218122199948645,0.002391214612262131,0.005110343148184539,-8.145255796938863e-05,-0.0013905051145985674,-0.00043204376797983615,0.0008050724392500883,-0.0002828837493287793,-0.0007114388264649901,0.0003022185416269977,-0.0006444996563180219,-0.0004321431480807148,-0.0003257913956839547,0.00016686786683357515,-0.00021033288394433323,0.0005516807144351374
2024-08-08,0.816244308385707,0.012239469590792454,0.001961666405188186,-0.0005905802487319494,9.447833093491021e-05,-0.0006016628543825134,0.0030615081733649766,0.0022523985376827482,0.00034695207549397477,-9.169701156417895e-05,-0.0012253531716213818,-0.0004961584498585017,0.0007978543329544803,-0.0004116379354572652,-0.0016017572866345725,-0.00035237029374316235,-0.0007123714850389919,-0.00026054458410985427,-0.0001254743996386217,0.003236093939393445,-0.00025329082761835615,0.00034227506274890857
2024-08-09,0.8157339880281204,0.012514408997420323,0.001951047758893172,-0.0005954604512767159,8.255174708361419e-05,-0.0005982191450879099,0.0031146691204838243,0.0021541495888440544,0.00035693627494374255,-8.818075436368969e-05,-0.00125552612054042,-0.00042881970035264577,0.0008080875097827262,-0.00040137214874646273,-0.001619068378632344,-1.3300927094742922e-06,-0.0007132651288948008,-0.00028220268924601525,-0.00028306304501290314,0.003316340279146821,-0.0002805811160350904,0.000369015752048516
2024-08-12,0.8161999122357587,0.012925500499354281,0.0019478453692729678,-0.0006226436749942522,6.558060020036569e-05,-0.00062788511143218,0.003180350721492386,0.002031426292753267,0.0004563777248028681,1.9058390508389385e-05,-0.0012691336923835916,-0.0004978679129441252,0.0008154894133669829,-0.00041168470056801305,-0.001624261530910329,0.00030305552649917124,-0.000719805864244725,-0.0002953327192448384,-0.00032758720312640817,0.0031857943087433916,-0.00024632808951464106,0.0003211372177535671
